Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
5194,Single,85,Female,,,,,0.746307664,0.070798194,186457.33,38344,0.0015,Internal,45657
5195,Single,86,Female,,,,,0.399838473,0.068989924,71076.44,38357,0.0015,Internal,45657
5196,Single,95,Female,,,,,0.483803254,0.068989924,287981.51,38370,0.0015,Internal,45657
5197,Single,81,Male,,,,,0.446866299,0.070053472,118657.75,38379,0.0015,Internal,45657
5198,Joint Life,83,Male,,80,Female,,0.497159182,0.070053472,145463.11,38387,0.0015,Internal,45657
5199,Joint Life,87,Male,,84,Female,,0.377418589,0.070053472,118370.94,38400,0.0015,Internal,45657
5200,Joint Life,85,Male,,80,Female,,0.345281306,0.070053472,156594.41,38407,0.0015,Internal,45657
5201,Single,92,Female,,,,,0.575219758,0.068989924,182684.29,38418,0.0015,Internal,45657
5202,Single,95,Male,,,,,0.315693335,0.067927345,186719.48,38434,0.0015,Internal,45657
5203,Joint Life,85,Male,,83,Female,,0.395095887,0.070053472,86589.69,38441,0.0015,Internal,45657
5204,Single,83,Female,,,,,0.107524817,0.067927345,26307.84,38443,0.0015,Internal,45657
5205,Joint Life,120,Male,44936,87,Female,,0.62461897,0.072146863,96856.59,38457,0.0015,Internal,45657
5206,Joint Life,85,Male,,120,Female,42060,0.528466479,0.070053472,127413.64,38497,0.0015,Internal,45657
5207,Joint Life,86,Male,,82,Female,,0.275047646,0.067927345,111243.01,38520,0.0015,Internal,45657
5208,Single,86,Male,,,,,0.220832553,0.067927345,111018.08,38525,0.0015,Internal,45657
5209,Joint Life,120,Male,44168,83,Female,,0.434127128,0.06547591,129523.32,38548,0.0015,Internal,45657
5210,Joint Life,85,Female,,87,Male,,0.400483935,0.063686704,85106.24,38574,0.0015,Internal,45657
5211,Single,92,Female,,,,,0.65951353,0.063686704,139667.13,38586,0.0015,Internal,45657
5212,Single,80,Female,,,,,0.299512882,0.061572177,81356.6,38595,0.0015,Internal,45657
5213,Single,84,Female,,,,,0.549913535,0.061572177,116861.3,38596,0.0015,Internal,45657
5214,Single,93,Female,,,,,0.678624214,0.061572177,192284.56,38609,0.0015,Internal,45657
5215,Single,80,Female,,,,,0.472516528,0.063686704,160662.05,38614,0.0015,Internal,45657
5216,Joint Life,86,Male,,87,Female,,0.43508862,0.061572177,178725.99,38637,0.0015,Internal,45657
5217,Single,83,Female,,,,,0.485084368,0.061572177,184242.59,38639,0.0015,Internal,45657
5218,Single,98,Female,,,,,0.634267309,0.061572177,310821.68,38642,0.0015,Internal,45657
5219,Joint Life,87,Male,,86,Female,,0.482060538,0.061572177,144412.19,38644,0.0015,Internal,45657
5220,Single,80,Female,,,,,0.45510476,0.061572177,65334.12,38645,0.0015,Internal,45657
5221,Single,87,Female,,,,,0.510017183,0.061572177,129946.64,38656,0.0015,Internal,45657
5222,Single,91,Female,,,,,0.306779161,0.064838021,97169.88,38664,0.0015,Internal,45657
5223,Single,80,Female,,,,,0.28041592,0.061572177,63104.89,38664,0.0015,Internal,45657
5224,Joint Life,92,Male,,120,Female,43226,0.53059159,0.060516359,360643.52,38670,0.0015,Internal,45657
5225,Single,90,Male,,,,,0.404585372,0.060516359,125503.54,38677,0.0015,Internal,45657
5226,Joint Life,87,Male,,82,Female,,0.348322539,0.060516359,156111.7,38684,0.0015,Internal,45657
5227,Joint Life,120,Male,44380,89,Female,,0.52615344,0.060516359,136011.92,38686,0.0015,Internal,45657
5228,Single,83,Male,,,,,0.352336104,0.060516359,79639.69,38688,0.0015,Internal,45657
5229,Single,95,Male,,,,,0.445126139,0.061572177,264268.63,38693,0.0015,Internal,45657
5230,Single,82,Female,,,,,0.354667571,0.061572177,144967.35,38695,0.0015,Internal,45657
5231,Joint Life,86,Male,,79,Female,,0.328890123,0.060516359,94337.57,38700,0.0015,Internal,45657
5232,Joint Life,87,Male,,84,Female,,0.442144582,0.060516359,94140.68,38706,0.0015,Internal,45657
5233,Joint Life,97,Male,,84,Female,,0.453672949,0.060516359,104935.89,38743,0.0015,Internal,45657
5234,Single,86,Female,,,,,0.507156986,0.060516359,154037.7,38765,0.0015,Internal,45657
5235,Joint Life,79,Male,,83,Female,,0.447465955,0.060516359,111197.35,38783,0.0015,Internal,45657
5236,Single,88,Male,,,,,0.532639111,0.060516359,125047.67,38789,0.0015,Internal,45657
5237,Joint Life,85,Male,,85,Female,,0.406706148,0.060516359,73870.97,38803,0.0015,Internal,45657
5238,Single,92,Male,,,,,0.200994757,0.060516359,37938.23,38833,0.0015,Internal,45657
5239,Joint Life,85,Female,,87,Male,,0.598018645,0.060516359,119600.68,38863,0.0015,Internal,45657
5240,Joint Life,89,Male,,89,Female,,0.507407912,0.060516359,210136.23,38877,0.0015,Internal,45657
5241,Joint Life,120,Female,45005,85,Male,,0.505809914,0.061572177,59407.46,38884,0.0015,Internal,45657
5242,Single,87,Female,,,,,0.535973718,0.064220187,101147.55,38897,0.0015,Internal,45657
5243,Joint Life,81,Female,,83,Male,,0.42061651,0.060516359,76098.36,38912,0.0015,Internal,45657
5244,Joint Life,89,Male,,81,Female,,0.426635547,0.060516359,91653.86,38925,0.0015,Internal,45657
5245,Single,90,Female,,,,,0.547936849,0.063686704,99320.3,38933,0.0015,Internal,45657
5246,Joint Life,91,Male,,88,Female,,0.771659385,0.063686704,158239.33,38954,0.0015,Internal,45657
5247,Joint Life,120,Male,41375,85,Female,,0.506770157,0.060516359,104715.71,38980,0.0015,Internal,45657
5248,Single,90,Female,,,,,0.498530193,0.061572177,243442.61,38986,0.0015,Internal,45657
5249,Joint Life,86,Male,,120,Female,45614,0.263413794,0.063686704,79522.73,39002,0.0015,Internal,45657
5250,Single,84,Female,,,,,0.446535515,0.065805091,128788.15,39008,0.0015,Internal,45657
5251,Single,83,Female,,,,,0.489412559,0.064745415,115594.31,39017,0.0015,Internal,45657
5252,Single,83,Male,,,,,0.468463812,0.066335292,154396.17,39041,0.0015,Internal,45657
5253,Joint Life,83,Male,,79,Female,,0.424654039,0.06638085,84359.53,39100,0.0015,Internal,45657
5254,Single,94,Female,,,,,0.746608324,0.066335292,205772.61,39115,0.0015,Internal,45657
5255,Single,81,Female,,,,,0.549579426,0.064745415,39567.65,39132,0.0015,Internal,45657
5256,Single,83,Male,,,,,0.547677467,0.067927345,104823.13,39140,0.0015,Internal,45657
5257,Single,84,Female,,,,,0.089533312,0.064745415,43009.17,39160,0.0015,Internal,45657
5258,Single,84,Female,,,,,0.555215014,0.067927345,184911.46,39161,0.0015,Internal,45657
5259,Single,84,Female,,,,,0.171603893,0.070053472,40134.17,39175,0.0015,Internal,45657
5260,Joint Life,91,Male,,92,Female,,0.747729438,0.070053472,185806.36,39218,0.0015,Internal,45657
5261,Single,86,Female,,,,,0.359436891,0.067927345,115185.16,39223,0.0015,Internal,45657
5262,Single,81,Female,,,,,0.374483265,0.072183479,85338.71,39240,0.0015,Internal,45657
5263,Joint Life,120,Male,42594,88,Female,,1.242230678,0.067927345,141869.04,39241,0.0015,Internal,45657
5264,Joint Life,120,Male,42942,92,Female,,0.739927771,0.060516359,162640.15,39248,0.0015,Internal,45657
5265,Single,96,Female,,,,,0.356653181,0.07752551,73739.27,39303,0.0015,Internal,45657
5266,Joint Life,83,Male,,85,Female,,0.693772637,0.072183479,166502.76,39386,0.0015,Internal,45657
5267,Joint Life,96,Male,,88,Female,,0.599965883,0.060516359,245309.42,39498,0.0015,Internal,45657
5268,Joint Life,87,Male,,81,Female,,0.400466898,0.072183479,126650.81,39910,0.0015,Internal,45657
5269,Single,90,Female,,,,,0.404322281,0.067927345,330739.21,40015,0.0015,Internal,45657
5270,Joint Life,86,Male,,81,Female,,0.473219587,0.072183479,127468.13,38211,0.0015,Internal,45657
5271,Single,88,Female,,,,,0.613340458,0.072183479,209268.86,38246,0.0015,Internal,45657
5272,Single,85,Female,,,,,0.581460688,0.070935929,181399.11,38265,0.0015,Internal,45657
5273,Joint Life,120,Male,43593,81,Female,,0.351975494,0.072183479,71285.09,38282,0.0015,Internal,45657
5274,Single,88,Female,,,,,0.442369214,0.070053472,119788.53,38323,0.0015,Internal,45657
5275,Single,98,Female,,,,,0.740682508,0.070053472,188863.24,38338,0.0015,Internal,45657
5276,Single,90,Male,,,,,0.560488801,0.070053472,122837.4,38386,0.0015,Internal,45657
5277,Single,82,Male,,,,,0.451739118,0.070053472,110195.8,38411,0.0015,Internal,45657
5278,Joint Life,89,Female,,83,Male,,0.440408247,0.070053472,69788.77,38413,0.0015,Internal,45657
5279,Joint Life,80,Female,,83,Male,,0.46540483,0.070053472,124675,38461,0.0015,Internal,45657
5280,Joint Life,120,Male,45132,90,Female,,0.660820054,0.070053472,164152.19,38471,0.0015,Internal,45657
5281,Single,89,Female,,,,,0.054581785,0.067927345,14066.04,38476,0.0015,Internal,45657
5282,Single,88,Male,,,,,0.573549513,0.070053472,111544.18,38478,0.0015,Internal,45657
5283,Single,99,Male,,,,,0.360623697,0.067927345,200805.99,38489,0.0015,Internal,45657
5284,Joint Life,86,Male,,84,Female,,0.457804863,0.070053472,119734.85,38490,0.0015,Internal,45657
5285,Single,81,Female,,,,,0.392815608,0.071414132,108074.52,38553,0.0015,Internal,45657
5286,Single,82,Female,,,,,0.558805873,0.063891753,71650,38568,0.0015,Internal,45657
5287,Single,90,Female,,,,,0.495207907,0.063686704,151434.21,38587,0.0015,Internal,45657
5288,Joint Life,120,Male,44107,83,Female,,0.39559015,0.063686704,154574.28,38594,0.0015,Internal,45657
5289,Single,84,Female,,,,,0.338583832,0.061572177,97717.52,38596,0.0015,Internal,45657
5290,Joint Life,93,Male,,89,Female,,0.553536869,0.061456626,145146.14,38601,0.0015,Internal,45657
5291,Joint Life,120,Male,44629,92,Female,,0.192076124,0.061572177,81578.8,38602,0.0015,Internal,45657
5292,Single,93,Male,,,,,0.505072045,0.064321815,106696.25,38608,0.0015,Internal,45657
5293,Single,92,Female,,,,,0.558143824,0.061572177,266785.11,38609,0.0015,Internal,45657
5294,Joint Life,86,Male,,85,Female,,0.473223596,0.061572177,144609.29,38617,0.0015,Internal,45657
5295,Single,80,Female,,,,,0.330782882,0.061572177,84253.15,38622,0.0015,Internal,45657
5296,Joint Life,88,Male,,85,Female,,0.321984515,0.061572177,97139.58,38624,0.0015,Internal,45657
5297,Single,90,Female,,,,,0.442085831,0.061572177,96708.79,38628,0.0015,Internal,45657
5298,Joint Life,95,Male,,89,Female,,0.516639553,0.061572177,178755.26,38658,0.0015,Internal,45657
5299,Joint Life,89,Male,,87,Female,,0.249857341,0.061572177,80680.11,38672,0.0015,Internal,45657
5300,Joint Life,92,Male,,120,Female,45364,0.25173988,0.061572177,64940.18,38673,0.0015,Internal,45657
5301,Single,80,Female,,,,,0.38036161,0.061572177,74299.09,38674,0.0015,Internal,45657
5302,Single,83,Female,,,,,0.3550797,0.061572177,146538.95,38684,0.0015,Internal,45657
5303,Single,84,Female,,,,,0.455415812,0.060516359,75794.53,38691,0.0015,Internal,45657
5304,Joint Life,87,Male,,84,Female,,0.547706526,0.060516359,134790.66,38701,0.0015,Internal,45657
5305,Single,92,Female,,,,,0.591992095,0.061572177,126786.59,38720,0.0015,Internal,45657
5306,Single,81,Female,,,,,0.184566459,0.060516359,29402.95,38723,0.0015,Internal,45657
5307,Joint Life,85,Female,,120,Male,43455,0.333999971,0.060516359,191474.19,38810,0.0015,Internal,45657
5308,Single,92,Female,,,,,0.647953401,0.060516359,166503.02,38811,0.0015,Internal,45657
5309,Single,89,Female,,,,,0.553873626,0.060516359,150805.06,38812,0.0015,Internal,45657
5310,Joint Life,87,Male,,84,Female,,0.479076105,0.060516359,107530.26,38813,0.0015,Internal,45657
5311,Joint Life,83,Male,,84,Female,,0.508394952,0.060516359,81341.12,38834,0.0015,Internal,45657
5312,Single,88,Female,,,,,0.565150283,0.060516359,158427.6,38861,0.0015,Internal,45657
5313,Single,88,Female,,,,,0.355967627,0.060516359,61699.48,38877,0.0015,Internal,45657
5314,Single,93,Female,,,,,0.592245411,0.060516359,342356.81,38877,0.0015,Internal,45657
5315,Single,87,Female,,,,,0.734811943,0.060516359,110804.31,38881,0.0015,Internal,45657
5316,Single,88,Female,,,,,0.332434575,0.061572177,79905.17,38884,0.0015,Internal,45657
5317,Single,84,Female,,,,,0.420810567,0.060516359,115323.31,38889,0.0015,Internal,45657
5318,Joint Life,120,Male,44879,84,Female,,0.458178168,0.060516359,105337.84,38908,0.0015,Internal,45657
5319,Single,82,Female,,,,,0.19401901,0.060516359,76158.63,38909,0.0015,Internal,45657
5320,Joint Life,81,Male,,79,Female,,0.415874945,0.064745415,49010.53,38961,0.0015,Internal,45657
5321,Single,94,Female,,,,,0.256424349,0.063686704,111151.31,38972,0.0015,Internal,45657
5322,Single,84,Female,,,,,0.4776948,0.064745415,127525.2,39052,0.0015,Internal,45657
5323,Joint Life,84,Male,,79,Female,,0.475521587,0.066335292,62764.67,39069,0.0015,Internal,45657
5324,Joint Life,94,Male,,90,Female,,0.653879844,0.066865734,128240.54,39108,0.0015,Internal,45657
5325,Joint Life,90,Male,,88,Female,,0.55265993,0.064745415,157656.25,39128,0.0015,Internal,45657
5326,Joint Life,89,Male,,79,Female,,0.46100497,0.070053472,130586.89,39148,0.0015,Internal,45657
5327,Joint Life,88,Male,,87,Female,,0.420616998,0.066865734,79472.56,39167,0.0015,Internal,45657
5328,Joint Life,82,Female,,91,Male,,0.616537307,0.070053472,60111.43,39183,0.0015,Internal,45657
5329,Single,78,Female,,,,,0.40835191,0.067927345,125201.68,39204,0.0015,Internal,45657
5330,Joint Life,93,Male,,91,Female,,0.440318689,0.07752551,185068.77,39286,0.0015,Internal,45657
5331,Single,85,Female,,,,,1.150196317,0.07111799,228353.71,39288,0.0015,Internal,45657
5332,Single,97,Female,,,,,0.572436703,0.075385776,95731.92,39338,0.0015,Internal,45657
5333,Single,81,Female,,,,,0.579412128,0.080742428,79409.62,39367,0.0015,Internal,45657
5334,Joint Life,79,Male,,79,Female,,0.24094344,0.082891929,62844.49,39420,0.0015,Internal,45657
5335,Single,80,Male,,,,,0.85393442,0.070053472,126380.27,39429,0.0015,Internal,45657
5336,Joint Life,87,Male,,85,Female,,0.299787686,0.064745415,190694.24,40506,0.0015,Internal,45657
5337,Single,93,Female,,,,,0.543789959,0.072183479,78503.62,38223,0.0015,Internal,45657
5338,Joint Life,83,Male,,81,Female,,0.546053175,0.075492671,288979.54,38282,0.0015,Internal,45657
5339,Joint Life,91,Female,,85,Female,,0.5547258,0.072148083,184771.89,38287,0.0015,Internal,45657
5340,Joint Life,90,Male,,93,Female,,0.372742345,0.068989924,195393.46,38289,0.0015,Internal,45657
5341,Single,87,Female,,,,,0.30161001,0.068989924,109488.56,38296,0.0015,Internal,45657
5342,Single,85,Male,,,,,0.461253212,0.07111799,202416.26,38317,0.0015,Internal,45657
5343,Single,86,Female,,,,,0.430294484,0.070053472,170332.62,38336,0.0015,Internal,45657
5344,Joint Life,120,Male,44784,82,Female,,0.207275924,0.067927345,131621.19,38420,0.0015,Internal,45657
5345,Joint Life,120,Male,44216,82,Female,,0.431308322,0.070053472,148410.11,38426,0.0015,Internal,45657
5346,Single,85,Female,,,,,0.409305406,0.070053472,155678.64,38442,0.0015,Internal,45657
5347,Single,89,Female,,,,,0.155331249,0.067927345,57112.47,38471,0.0015,Internal,45657
5348,Single,91,Female,,,,,0.405992069,0.067927345,112084.67,38476,0.0015,Internal,45657
5349,Single,84,Male,,,,,0.332007446,0.067927345,89835.08,38492,0.0015,Internal,45657
5350,Single,83,Male,,,,,0.464931103,0.070053472,62114.62,38510,0.0015,Internal,45657
5351,Single,83,Female,,,,,0.33292648,0.067927345,73029.81,38516,0.0015,Internal,45657
5352,Single,85,Female,,,,,0.37861507,0.070053472,96708.87,38517,0.0015,Internal,45657
5353,Single,80,Female,,,,,0.397618521,0.063686704,189008.76,38553,0.0015,Internal,45657
5354,Single,82,Female,,,,,0.375074946,0.063686704,84955.84,38567,0.0015,Internal,45657
5355,Single,93,Male,,,,,0.357329454,0.061572177,78468.87,38595,0.0015,Internal,45657
5356,Single,89,Female,,,,,0.186861905,0.061572177,113977.66,40644,0.0015,Internal,45657
5357,Single,89,Female,,,,,0.538795977,0.061572177,171400.49,38644,0.0015,Internal,45657
5358,Joint Life,83,Male,,87,Female,,0.449427602,0.061572177,92737.84,38649,0.0015,Internal,45657
5359,Joint Life,94,Male,,120,Female,43880,0.207930378,0.061572177,317818.71,38650,0.0015,Internal,45657
5360,Single,89,Female,,,,,0.124221451,0.061572177,48992.9,38651,0.0015,Internal,45657
5361,Single,92,Male,,,,,0.455642893,0.065031344,143060.42,38656,0.0015,Internal,45657
5362,Single,86,Female,,,,,0.501418971,0.061572177,102204.73,38658,0.0015,Internal,45657
5363,Joint Life,88,Male,,120,Female,45449,0.530478114,0.061572177,86883.47,38678,0.0015,Internal,45657
5364,Single,81,Female,,,,,0.403717176,0.061572177,101423.85,38680,0.0015,Internal,45657
5365,Single,81,Female,,,,,0.287755741,0.061572177,65974.6,38684,0.0015,Internal,45657
5366,Single,94,Female,,,,,0.26079517,0.060516359,187013.69,38685,0.0015,Internal,45657
5367,Joint Life,86,Male,,85,Female,,0.361071901,0.060516359,162118.69,38688,0.0015,Internal,45657
5368,Joint Life,81,Male,,81,Female,,0.388987135,0.060516359,109020.5,38691,0.0015,Internal,45657
5369,Joint Life,86,Male,,85,Female,,0.31127496,0.061572177,80465.32,38694,0.0015,Internal,45657
5370,Single,88,Female,,,,,0.534016641,0.061572177,165653.49,38698,0.0015,Internal,45657
5371,Single,86,Female,,,,,0.311740663,0.060516359,55480.81,38733,0.0015,Internal,45657
5372,Single,87,Female,,,,,0.487707842,0.060516359,105867.4,38735,0.0015,Internal,45657
5373,Single,99,Female,,,,,0.199308111,0.060516359,56345.12,38737,0.0015,Internal,45657
5374,Single,89,Female,,,,,0.352347925,0.064151466,134904.49,38763,0.0015,Internal,45657
5375,Single,83,Female,,,,,0.339289614,0.061718185,122914.91,38768,0.0015,Internal,45657
5376,Single,87,Male,,,,,0.48177948,0.061075545,241920.97,38775,0.0015,Internal,45657
5377,Single,85,Female,,,,,0.493369012,0.060516359,72801.35,38786,0.0015,Internal,45657
5378,Single,86,Female,,,,,0.570601415,0.068615515,154654.36,38793,0.0015,Internal,45657
5379,Single,83,Male,,,,,0.439500612,0.060516359,112739.89,38832,0.0015,Internal,45657
5380,Joint Life,82,Male,,80,Female,,0.394697051,0.060516359,86057.02,38846,0.0015,Internal,45657
5381,Joint Life,87,Male,,91,Female,,0.441556755,0.060516359,121909.9,38852,0.0015,Internal,45657
5382,Joint Life,87,Male,,86,Female,,0.458255338,0.060516359,451376.51,38863,0.0015,Internal,45657
5383,Single,88,Female,,,,,0.577176808,0.060516359,169300.88,38880,0.0015,Internal,45657
5384,Single,88,Female,,,,,0.343467942,0.062628958,56670.76,38887,0.0015,Internal,45657
5385,Single,80,Female,,,,,0.411647667,0.067364589,147099.29,38898,0.0015,Internal,45657
5386,Joint Life,87,Male,,83,Female,,0.593598536,0.061572177,109552.96,38901,0.0015,Internal,45657
5387,Single,83,Female,,,,,0.493104252,0.064745415,83394.68,38918,0.0015,Internal,45657
5388,Single,80,Female,,,,,0.422981749,0.060516359,48553.31,38932,0.0015,Internal,45657
5389,Single,91,Female,,,,,0.478747792,0.063686704,202311.74,38943,0.0015,Internal,45657
5390,Joint Life,79,Male,,120,Female,45448,0.392039494,0.063686704,321505.13,38959,0.0015,Internal,45657
5391,Single,86,Female,,,,,0.644571438,0.064745415,99527.4,38961,0.0015,Internal,45657
5392,Single,96,Female,,,,,0.765661138,0.064745415,421866.5,38989,0.0015,Internal,45657
5393,Single,90,Male,,,,,0.488917919,0.064745415,51886.99,38995,0.0015,Internal,45657
5394,Joint Life,120,Male,45100,86,Female,,0.880240244,0.063686704,65394.23,39001,0.0015,Internal,45657
5395,Single,89,Female,,,,,0.229177446,0.065805091,89943.13,39009,0.0015,Internal,45657
5396,Single,89,Female,,,,,0.600602548,0.063686704,210792.18,39014,0.0015,Internal,45657
5397,Single,86,Female,,,,,0.608673027,0.064745415,138319.78,39031,0.0015,Internal,45657
5398,Single,87,Female,,,,,0.559119941,0.064745415,160368.41,39044,0.0015,Internal,45657
5399,Joint Life,96,Male,,120,Female,44612,0.62831082,0.066335292,54085.76,39044,0.0015,Internal,45657
5400,Joint Life,120,Male,44748,88,Female,,0.641048718,0.064745415,183940.86,39051,0.0015,Internal,45657
5401,Joint Life,87,Male,,91,Female,,0.449535314,0.067184622,136177.62,39055,0.0015,Internal,45657
5402,Single,85,Female,,,,,0.639032606,0.063686704,84772.61,39065,0.0015,Internal,45657
5403,Single,91,Female,,,,,0.620148228,0.064745415,361404.07,39086,0.0015,Internal,45657
5404,Single,89,Female,,,,,0.608109612,0.064745415,174268.04,39119,0.0015,Internal,45657
5405,Single,86,Female,,,,,0.355421359,0.064745415,156065.11,39182,0.0015,Internal,45657
5406,Joint Life,120,Male,45570,86,Female,,0.31958952,0.070053472,82539.88,39248,0.0015,Internal,45657
5407,Single,86,Female,,,,,0.713180905,0.067927345,124564.92,39255,0.0015,Internal,45657
5408,Joint Life,85,Male,,80,Female,,0.510141364,0.070053472,111853.34,39259,0.0015,Internal,45657
5409,Joint Life,91,Male,,86,Female,,0.701175115,0.074317371,101966.6,39279,0.0015,Internal,45657
5410,Single,81,Male,,,,,0.669232079,0.080742428,196045.41,39351,0.0015,Internal,45657
5411,Single,86,Male,,,,,0.560050318,0.082891929,155747.3,39500,0.0015,Internal,45657
5412,Single,94,Female,,,,,0.551172661,0.068989924,119597.49,38226,0.0015,Internal,45657
5413,Joint Life,120,Male,42920,91,Female,,0.544228111,0.072183479,127671.16,38244,0.0015,Internal,45657
5414,Joint Life,95,Male,,90,Female,,0.453856357,0.067330777,127431.19,38252,0.0015,Internal,45657
5415,Joint Life,85,Male,,80,Female,,0.4624175,0.074424168,144736.07,38316,0.0015,Internal,45657
5416,Single,90,Female,,,,,0.678213433,0.07111799,156851.53,38336,0.0015,Internal,45657
5417,Single,86,Male,,,,,0.514584186,0.072183479,181550.45,38338,0.0015,Internal,45657
5418,Joint Life,82,Male,,82,Female,,0.436444252,0.070053472,142273.28,38365,0.0015,Internal,45657
5419,Joint Life,87,Male,,82,Female,,0.32310621,0.067927345,108674.13,38366,0.0015,Internal,45657
5420,Joint Life,81,Male,,120,Female,45092,0.441853707,0.070053472,293316.86,38376,0.0015,Internal,45657
5421,Joint Life,87,Male,,82,Female,,0.553339682,0.07111799,65575.51,38383,0.0015,Internal,45657
5422,Single,86,Male,,,,,0.427492839,0.070053472,149060.6,38399,0.0015,Internal,45657
5423,Single,88,Female,,,,,0.596903641,0.066987704,145554.98,38414,0.0015,Internal,45657
5424,Single,83,Female,,,,,0.452789367,0.070053472,60115.26,38415,0.0015,Internal,45657
5425,Joint Life,96,Female,,92,Female,,0.642361966,0.070053472,197765.62,38440,0.0015,Internal,45657
5426,Joint Life,81,Male,,80,Female,,0.461244894,0.073356638,184451.36,38441,0.0015,Internal,45657
5427,Single,85,Female,,,,,0.466841009,0.070053472,60146.46,38460,0.0015,Internal,45657
5428,Single,84,Female,,,,,0.170237661,0.071224495,37313.11,38471,0.0015,Internal,45657
5429,Single,89,Female,,,,,0.551011087,0.070053472,116479.24,38476,0.0015,Internal,45657
5430,Single,84,Female,,,,,0.537984645,0.070053472,70750.08,38477,0.0015,Internal,45657
5431,Single,95,Female,,,,,0.204626935,0.072290081,39651.16,38495,0.0015,Internal,45657
5432,Joint Life,89,Male,,91,Female,,0.569155383,0.070053472,144377.75,38504,0.0015,Internal,45657
5433,Single,85,Male,,,,,0.529279885,0.070053472,100541.02,38512,0.0015,Internal,45657
5434,Joint Life,87,Male,,85,Female,,0.386190781,0.064321815,154365.21,38547,0.0015,Internal,45657
5435,Joint Life,81,Male,,85,Female,,0.41018016,0.063509147,174232.65,38565,0.0015,Internal,45657
5436,Single,88,Female,,,,,0.578689091,0.063686704,139373.2,38568,0.0015,Internal,45657
5437,Single,89,Male,,,,,0.514731353,0.070053472,189257.34,38574,0.0015,Internal,45657
5438,Single,89,Female,,,,,0.253961952,0.061400525,193119.16,38583,0.0015,Internal,45657
5439,Single,89,Female,,,,,0.531933988,0.061572177,108897.72,38594,0.0015,Internal,45657
5440,Single,90,Female,,,,,0.490177836,0.061572177,129170.55,38601,0.0015,Internal,45657
5441,Single,81,Female,,,,,0.400515613,0.061572177,78577.3,38604,0.0015,Internal,45657
5442,Single,89,Female,,,,,0.5548411,0.061572177,117500.34,38607,0.0015,Internal,45657
5443,Single,83,Female,,,,,0.424378077,0.063686704,44935.9,38615,0.0015,Internal,45657
5444,Joint Life,87,Male,,81,Female,,0.470347247,0.061572177,78603.89,38639,0.0015,Internal,45657
5445,Single,82,Male,,,,,0.420038195,0.061572177,73131.02,38664,0.0015,Internal,45657
5446,Joint Life,88,Male,,81,Female,,0.369567679,0.061572177,156039.07,38667,0.0015,Internal,45657
5447,Single,87,Female,,,,,0.366103659,0.060516359,94430.29,38680,0.0015,Internal,45657
5448,Joint Life,93,Female,,120,Male,43137,0.741508487,0.062405485,70509.57,38688,0.0015,Internal,45657
5449,Single,87,Female,,,,,0.512887714,0.060516359,148101.75,38706,0.0015,Internal,45657
5450,Joint Life,80,Male,,79,Female,,0.371421573,0.060516359,93427.11,38751,0.0015,Internal,45657
5451,Single,82,Female,,,,,0.525410913,0.060516359,58029.79,38751,0.0015,Internal,45657
5452,Single,96,Female,,,,,0.403543839,0.060516359,306865.05,38757,0.0015,Internal,45657
5453,Single,87,Female,,,,,0.433294641,0.060516359,144765.58,38771,0.0015,Internal,45657
5454,Single,80,Female,,,,,0.477994738,0.060516359,52792.84,38793,0.0015,Internal,45657
5455,Single,87,Female,,,,,0.559173477,0.060516359,92638.12,38799,0.0015,Internal,45657
5456,Joint Life,89,Male,,81,Female,,0.481842581,0.060516359,119740.1,38807,0.0015,Internal,45657
5457,Single,90,Female,,,,,0.508551916,0.060516359,187049.01,38834,0.0015,Internal,45657
5458,Single,96,Female,,,,,0.345743977,0.060516359,61922.27,38842,0.0015,Internal,45657
5459,Joint Life,88,Male,,87,Female,,0.241055506,0.060516359,89908.4,38848,0.0015,Internal,45657
5460,Single,92,Male,,,,,0.475582564,0.060516359,150138.06,38856,0.0015,Internal,45657
5461,Single,83,Female,,,,,0.537044405,0.060516359,46542.66,38880,0.0015,Internal,45657
5462,Single,89,Female,,,,,0.525895563,0.060516359,341059.47,38908,0.0015,Internal,45657
5463,Joint Life,83,Male,,120,Female,43171,0.318200173,0.061572177,107072.22,38912,0.0015,Internal,45657
5464,Single,87,Male,,,,,0.339626326,0.060516359,75731.72,38944,0.0015,Internal,45657
5465,Single,84,Male,,,,,0.517178959,0.066020286,145356.67,38944,0.0015,Internal,45657
5466,Single,83,Male,,,,,0.448957024,0.063686704,54749.59,39014,0.0015,Internal,45657
5467,Single,84,Female,,,,,0.480873889,0.064745415,94362.04,39021,0.0015,Internal,45657
5468,Single,96,Male,,,,,0.613556074,0.065805091,229694.35,39034,0.0015,Internal,45657
5469,Joint Life,89,Male,,88,Female,,0.817754209,0.064745415,124522.23,39192,0.0015,Internal,45657
5470,Joint Life,86,Male,,85,Female,,0.275017576,0.064745415,43971.76,39196,0.0015,Internal,45657
5471,Single,86,Male,,,,,0.571947245,0.070053472,249935.78,39197,0.0015,Internal,45657
5472,Single,92,Male,,,,,0.606952889,0.067927345,220976.24,39202,0.0015,Internal,45657
5473,Joint Life,120,Male,42957,88,Female,,0.779317014,0.070053472,100826.91,39210,0.0015,Internal,45657
